identifier	run	url
SRR2155335	SRR2155335	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155335/SRR2155335.sra
SRR2155352	SRR2155352	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155352/SRR2155352.sra
SRR2155372	SRR2155372	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155372/SRR2155372.sra
SRR2155391	SRR2155391	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155391/SRR2155391.sra
SRR2155176	SRR2155176	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155176/SRR2155176.sra
SRR2155315	SRR2155315	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155315/SRR2155315.sra
SRR2155336	SRR2155336	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155336/SRR2155336.sra
SRR2155353	SRR2155353	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155353/SRR2155353.sra
SRR2155373	SRR2155373	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155373/SRR2155373.sra
SRR2155392	SRR2155392	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155392/SRR2155392.sra
SRR2155177	SRR2155177	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155177/SRR2155177.sra
SRR2155317	SRR2155317	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155317/SRR2155317.sra
SRR2155337	SRR2155337	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155337/SRR2155337.sra
SRR2155354	SRR2155354	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155354/SRR2155354.sra
SRR2155374	SRR2155374	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155374/SRR2155374.sra
SRR2155393	SRR2155393	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155393/SRR2155393.sra
SRR2155178	SRR2155178	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155178/SRR2155178.sra
SRR2155318	SRR2155318	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155318/SRR2155318.sra
SRR2155338	SRR2155338	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155338/SRR2155338.sra
SRR2155355	SRR2155355	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155355/SRR2155355.sra
SRR2155375	SRR2155375	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155375/SRR2155375.sra
SRR2155395	SRR2155395	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155395/SRR2155395.sra
SRR2155179	SRR2155179	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155179/SRR2155179.sra
SRR2155321	SRR2155321	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155321/SRR2155321.sra
SRR2155357	SRR2155357	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155357/SRR2155357.sra
SRR2155376	SRR2155376	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155376/SRR2155376.sra
SRR2155396	SRR2155396	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR215/SRR2155396/SRR2155396.sra
ERR209908	ERR209908	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209908/ERR209908.sra
ERR209907	ERR209907	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209907/ERR209907.sra
ERR209056	ERR209056	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209056/ERR209056.sra
ERR209055	ERR209055	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209055/ERR209055.sra
ERR209911	ERR209911	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209911/ERR209911.sra
ERR209910	ERR209910	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209910/ERR209910.sra
ERR209909	ERR209909	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209909/ERR209909.sra
ERR209059	ERR209059	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209059/ERR209059.sra
ERR209058	ERR209058	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209058/ERR209058.sra
ERR209057	ERR209057	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209057/ERR209057.sra
ERR209914	ERR209914	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209914/ERR209914.sra
ERR209913	ERR209913	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209913/ERR209913.sra
ERR209912	ERR209912	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209912/ERR209912.sra
ERR209062	ERR209062	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209062/ERR209062.sra
ERR209061	ERR209061	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209061/ERR209061.sra
ERR209060	ERR209060	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209060/ERR209060.sra
ERR209916	ERR209916	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209916/ERR209916.sra
ERR209915	ERR209915	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209915/ERR209915.sra
ERR209064	ERR209064	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209064/ERR209064.sra
ERR209063	ERR209063	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209063/ERR209063.sra
ERR209918	ERR209918	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209918/ERR209918.sra
ERR209917	ERR209917	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209917/ERR209917.sra
ERR209066	ERR209066	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209066/ERR209066.sra
ERR209065	ERR209065	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209065/ERR209065.sra
ERR209924	ERR209924	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209924/ERR209924.sra
ERR209923	ERR209923	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209923/ERR209923.sra
ERR209922	ERR209922	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209922/ERR209922.sra
ERR209921	ERR209921	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209921/ERR209921.sra
ERR209920	ERR209920	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209920/ERR209920.sra
ERR209919	ERR209919	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209919/ERR209919.sra
ERR209072	ERR209072	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209072/ERR209072.sra
ERR209071	ERR209071	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209071/ERR209071.sra
ERR209070	ERR209070	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209070/ERR209070.sra
ERR209069	ERR209069	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209069/ERR209069.sra
ERR209068	ERR209068	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209068/ERR209068.sra
ERR209067	ERR209067	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209067/ERR209067.sra
ERR209926	ERR209926	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209926/ERR209926.sra
ERR209925	ERR209925	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209925/ERR209925.sra
ERR209074	ERR209074	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209074/ERR209074.sra
ERR209073	ERR209073	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209073/ERR209073.sra
ERR209928	ERR209928	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209928/ERR209928.sra
ERR209927	ERR209927	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209927/ERR209927.sra
ERR209076	ERR209076	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209076/ERR209076.sra
ERR209075	ERR209075	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209075/ERR209075.sra
ERR209931	ERR209931	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209931/ERR209931.sra
ERR209930	ERR209930	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209930/ERR209930.sra
ERR209929	ERR209929	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209929/ERR209929.sra
ERR209079	ERR209079	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209079/ERR209079.sra
ERR209078	ERR209078	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209078/ERR209078.sra
ERR209077	ERR209077	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209077/ERR209077.sra
ERR209933	ERR209933	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209933/ERR209933.sra
ERR209932	ERR209932	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209932/ERR209932.sra
ERR209081	ERR209081	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209081/ERR209081.sra
ERR209080	ERR209080	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209080/ERR209080.sra
ERR209936	ERR209936	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209936/ERR209936.sra
ERR209935	ERR209935	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209935/ERR209935.sra
ERR209934	ERR209934	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209934/ERR209934.sra
ERR209083	ERR209083	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209083/ERR209083.sra
ERR209082	ERR209082	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209082/ERR209082.sra
ERR209084	ERR209084	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209084/ERR209084.sra
ERR209943	ERR209943	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209943/ERR209943.sra
ERR209942	ERR209942	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209942/ERR209942.sra
ERR209941	ERR209941	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209941/ERR209941.sra
ERR209940	ERR209940	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209940/ERR209940.sra
ERR209939	ERR209939	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209939/ERR209939.sra
ERR209938	ERR209938	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209938/ERR209938.sra
ERR209937	ERR209937	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209937/ERR209937.sra
ERR209091	ERR209091	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209091/ERR209091.sra
ERR209090	ERR209090	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209090/ERR209090.sra
ERR209089	ERR209089	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209089/ERR209089.sra
ERR209088	ERR209088	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209088/ERR209088.sra
ERR209087	ERR209087	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209087/ERR209087.sra
ERR209086	ERR209086	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209086/ERR209086.sra
ERR209085	ERR209085	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209085/ERR209085.sra
ERR209945	ERR209945	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209945/ERR209945.sra
ERR209944	ERR209944	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209944/ERR209944.sra
ERR209093	ERR209093	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209093/ERR209093.sra
ERR209092	ERR209092	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209092/ERR209092.sra
ERR209948	ERR209948	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209948/ERR209948.sra
ERR209947	ERR209947	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209947/ERR209947.sra
ERR209946	ERR209946	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209946/ERR209946.sra
ERR209096	ERR209096	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209096/ERR209096.sra
ERR209095	ERR209095	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209095/ERR209095.sra
ERR209094	ERR209094	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209094/ERR209094.sra
ERR209950	ERR209950	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209950/ERR209950.sra
ERR209949	ERR209949	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209949/ERR209949.sra
ERR209098	ERR209098	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209098/ERR209098.sra
ERR209097	ERR209097	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209097/ERR209097.sra
ERR209953	ERR209953	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209953/ERR209953.sra
ERR209952	ERR209952	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209952/ERR209952.sra
ERR209951	ERR209951	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209951/ERR209951.sra
ERR209101	ERR209101	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209101/ERR209101.sra
ERR209100	ERR209100	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209100/ERR209100.sra
ERR209099	ERR209099	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209099/ERR209099.sra
ERR209955	ERR209955	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209955/ERR209955.sra
ERR209954	ERR209954	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209954/ERR209954.sra
ERR209103	ERR209103	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209103/ERR209103.sra
ERR209102	ERR209102	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209102/ERR209102.sra
ERR209957	ERR209957	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209957/ERR209957.sra
ERR209956	ERR209956	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209956/ERR209956.sra
ERR209105	ERR209105	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209105/ERR209105.sra
ERR209104	ERR209104	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209104/ERR209104.sra
ERR209959	ERR209959	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209959/ERR209959.sra
ERR209958	ERR209958	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209958/ERR209958.sra
ERR209107	ERR209107	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209107/ERR209107.sra
ERR209106	ERR209106	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209106/ERR209106.sra
ERR209961	ERR209961	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209961/ERR209961.sra
ERR209960	ERR209960	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209960/ERR209960.sra
ERR209109	ERR209109	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209109/ERR209109.sra
ERR209108	ERR209108	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209108/ERR209108.sra
ERR209963	ERR209963	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209963/ERR209963.sra
ERR209962	ERR209962	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209962/ERR209962.sra
ERR209111	ERR209111	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209111/ERR209111.sra
ERR209110	ERR209110	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209110/ERR209110.sra
ERR209965	ERR209965	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209965/ERR209965.sra
ERR209964	ERR209964	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209964/ERR209964.sra
ERR209113	ERR209113	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209113/ERR209113.sra
ERR209112	ERR209112	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209112/ERR209112.sra
ERR209967	ERR209967	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209967/ERR209967.sra
ERR209966	ERR209966	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209966/ERR209966.sra
ERR209115	ERR209115	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209115/ERR209115.sra
ERR209114	ERR209114	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209114/ERR209114.sra
ERR209969	ERR209969	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209969/ERR209969.sra
ERR209968	ERR209968	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209968/ERR209968.sra
ERR209117	ERR209117	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209117/ERR209117.sra
ERR209116	ERR209116	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209116/ERR209116.sra
ERR209971	ERR209971	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209971/ERR209971.sra
ERR209970	ERR209970	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209970/ERR209970.sra
ERR209119	ERR209119	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209119/ERR209119.sra
ERR209118	ERR209118	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209118/ERR209118.sra
ERR209973	ERR209973	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209973/ERR209973.sra
ERR209972	ERR209972	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209972/ERR209972.sra
ERR209121	ERR209121	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209121/ERR209121.sra
ERR209120	ERR209120	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209120/ERR209120.sra
ERR209975	ERR209975	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209975/ERR209975.sra
ERR209974	ERR209974	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209974/ERR209974.sra
ERR209123	ERR209123	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209123/ERR209123.sra
ERR209122	ERR209122	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209122/ERR209122.sra
ERR209977	ERR209977	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209977/ERR209977.sra
ERR209976	ERR209976	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209976/ERR209976.sra
ERR209125	ERR209125	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209125/ERR209125.sra
ERR209124	ERR209124	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR209/ERR209124/ERR209124.sra
