	ESS-0005	ESS-0010	ESS-0014	ESS-0020	ESS-0026	ESS-0035	ESS-0039	ESS-0044	ESS-0053	ESS-0058	ESS-0062	ESS-0068	ESS-0077	ESS-0080	ESS-0088	ESS-0093	ESS-0098	ESS-0104	ESS-0113	ESS-0119	ESS-0123	ESS-0129	ESS-0136	ESS-0141	ESS-0147	ESS-0155	ESS-0158	ESS-0165	ESS-0172	ESS-0177	ESS-0184	ESS-0188	ESS-0195	ESS-0202	ESS-0208	ESS-0215	ESS-0219	ESS-0224	ESS-0231	ESS-0237	ESS-0243	ESS-0251	ESS-0254	ESS-0262	ESS-0268	ESS-0272	ESS-0280	ESS-0286	ESS-0290	ESS-0296	ESS-0302	ESS-0308	ESS-0316	ESS-0321	ESS-0326	ESS-0335	ESS-0338	ESS-0347	ESS-0353	ESS-0359	ESS-0364	ESS-0371	ESS-0376	ESS-0383	ESS-0386	ESS-0394	ESS-0400	ESS-0405	ESS-0410	ESS-0419	ESS-0425	ESS-0430	ESS-0435	ESS-0441	ESS-0447	ESS-0452	ESS-0459	ESS-0467	ESS-0473	ESS-0476	ESS-0482	ESS-0489	ESS-0496	ESS-0501	ESS-0506	ESS-0513	ESS-0521	ESS-0526	ESS-0531	ESS-0536	ESS-0542	ESS-0550	ESS-0555	ESS-0561	ESS-0569	ESS-0578	ESS-0586	ESS-0590	ESS-0596	ESS-0603
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10	0	0	0	0	0	0	0	0.02992	0	0	0	0	0.00594	0	0	0	0	0.0159	0	0	0	0.01161	0.00225	0	0	0.02353	0	0	0	0	0	0	0.01785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182	0	0	0	0	0	0	0	0.0199	0	0	0	0.12124	0	0	0	0	0	0	0	0.07532	0	0	0	0	0	0	0	0	0	0.71749	0	0.05479	0	0	0	0	0	0	0	0.00051	0	0	0	0.00948	0	0	0	0	0.08507	0	0.01276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19279	1.53287	0	0.89141	0	0	0.01079	0	0	0.45997	0	0	0	0.00153	0	0	0	0	0.01927	0.22127	0	0	0.03643	0	0	0	0	0	0.00961
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae	0	0	0	0	0	0	0	0.01632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0	0.01184	0	0.00504	0	0	0	0	0	0	0	0.00933	0	0	0.03168	0.03376	0	0	0	0.02588	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01806	0	0	0	0.00064	0.01499	0.00894	0	0	0	0.00496	0	0	0	0.00154	0	0	0	0.00176	0	0.00329	0	0	0	0	0	0	0	0	0.00055	0	0.04392	0	0	0	0	0.00171	0.00121	0	0	0	0	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	0	0	0	0	0	0	0	0.00917	0	0	0.16288	0.0736	0	0	0.17991	0	0	0	0	0	0	0.23339	0.52857	0	0	0.15366	0	0.02701	0	0	0	0	0.24469	0	0.06254	0	0	0	0.42764	0.88646	0	0	0	0	0	0	0	0	0	0.01097	0	0	0	0	0	0.07915	0	0.85893	0.02661	0	0	2.97764	0	0.00061	0.00158	0	0.00106	0	0.00663	0.12533	0	0.03303	0.06115	0	0	0	0.00135	0	0	0	0	0.00235	0	0	0.00724	0.10704	0.04645	0	0	0	0	0	0	0	0.07605	0	0	5e-04	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138	0	0	0	0	0	0	0	0.00677	0	0.01162	0.00514	0	0	0	0	0	0	0.00081	0	0	0.01284	0.00337	0	0	0	0.03354	0	0	0	0	0	0	0	0	0	0.00174	0.00429	0	0	0	0.00313	0	0	0	0.00296	0.02783	0	0	0.00073	0	0	0.00706	0	0	0.00372	0	0	0	0	0	0	0.05895	0	0	0	0	0	0	0.00201	0	0	0	0	0.07961	0	0	0.03172	0	0	0	0.00127	0	0	0	0	0	0	0	0.01099	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13	0	0	0	0	0	0	0	0.00407	0	0	0	0	0.00088	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0.00207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226	0	0	0	0.02555	0.02497	0.01159	0	0	0	0	0.01548	0	0	0	0	0.00624	0.00606	0	0	0	0	0	0	0.00463	0	0.01872	0.00526	0	0	0.0125	0	0	0	0	0	0.00782	0	0	0	0.00224	0	0	0	0.00419	0	0.0054	0	0	0.00574	0	0.00825	0.00061	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0	0	0	0	0	0	0	0.00287	0	0	0	0.37679	0	0	0	0	0	0	0	0.1523	0	0	0	0	0	0.24376	0	2.29394	1.35474	0	0	0.43661	0	0.00453	0	0	0	0	1.47587	0	0	0	0	0	0.14515	0	0.00109	0	0	0.06551	0	0	0	0	0	0.16349	0	0.95644	0	0	0	0.12926	2.89176	0	0	0	0	0	0	0	0	0.00067	0	0	1.30802	0	0.03473	0.77892	0	0	0	0.32358	0.00138	0.00023	0	0.49182	0	0	0	0	0.07593	0	0.05669	0	0	0.21319	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	0	0	0	0	0	0	0	0.00278	0	0	0	0	0	0	0	0.00657	0	0	0.00522	0	0.00827	0.00559	0.47572	0	0.00695	0	0	0	0	0	0	1.1069	0	0	1.79633	0	6.57199	0	0	0	0	0	0	0.01107	0	0	0	0	0.00586	0	0	0	0	0	0	0	0.01514	0.91054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99552	0	0	0.00796	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	0	0	0	0	0	0	0	0.00183	0	0	0.00486	0	0	0	0	0.00146	0	0	0	0	0.6173	0	0.00197	0	0	0	0	0	0	0	0	0	0.00279	0	0.00118	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0.00247	0	0	0	0	0	0	0	0	0.06853	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_sp_CAG_318	0	0	0	0	0	0	0	0.00147	0	0	0	0	0	0	3.05312	0.00906	0	0	0.00986	0	0.00973	0.0143	0.18319	0	0.01202	0	0.00064	0	0	0	0	0	0.00151	0	2.28127	0	0	0	0	4.06618	0	0	0	0.00275	0.00528	0.00268	0	0	0.00622	0	0	8.50881	0	0	0.00286	0	0.07303	0	0	0	0	0.00368	0	0	0.00475	0	0.00358	0	0.00784	0.00442	0.00147	0	0.00744	0	0	0	0.00366	0	0.00228	0	0	3.31171	0	0	0.00075	0.26987	0	0	0.00481	0	0.00717	0.00322	0.00117	0	0	0	0	0.21572	0	0.00251
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0.00136	0	0	0	0.1337	0.20536	0	0.00889	0.00079	0	0	0	0.00242	0.04138	0	0.00222	0	0	0	0	0	0	0.02626	0.03714	0	0.00624	0.01364	0.00204	0	0	0	0	0	0	0	0	0.00215	0.00545	0.00368	0.13762	0	0.00042	0.91883	0	0	0	0	0.70451	0.00456	1.68582	0	0.00467	0	0	0.00098	0.00749	0	0	0.00188	0	0.00219	0	0	0	0.01181	0	0.00302	0.00411	0.00398	0	0.00904	0	0	0	0	0.00091	2.79298	0.00207	0	0	0.00407	1.92237	0	0	0	0.00732	0	0	0	0	0	0.0012	0.00147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375	0	0	0	0	0	0	0	0	0.00037	0	0	0	0.00087	0	0	0	0	0	0	0	0.00833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214	0	0	0	0	0	0.00247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00593	0	0	0	0	0	0	0	0	0.00373	0	0	0	0	0	0	0	0	0	0	0	0.00431
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24	0	0	0	0	0	0	0	0	0	0.01968	0	0	0	0.02541	0	0	0	0.02654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02976	0	0.99081	0	0	0	0.03898	0.03351	0	0	0.024	0.01737	0	0	0	0	0	0	0	0.02663	0	0	0	0	0	0	0	0	0	0	0	0	0.01474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42781	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	0	0	0	0	0	0	0	0	0	0.00913	0	0	0.00709	0	0	0	0	0.00463	0	0	0.00609	0.00716	0	0	0	0.00906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00545	0	0	0	0	0	0.01187	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0.01563	0	0	0.00946	0.00416	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0.00655	0	0	0	0.00055	0	0.00332	0	0.00784	0	0	0.00039	0	0	0	0.00161	0	0	0	0	1.76693	0	0.00744	0	0	0.00395	0	0	0.0109	0.00767	0.79369	0	0	0.00293	0	0	0	0	0	0	0	0.00521	0	0	0	0	0	0	16.39659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83462	0	0	0	2.88899	0	0	3.90099	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	0	0	0	0	0	0	0	0	0	0.0059	0.00877	0	0	0.00037	0	0	0	0.00854	0	0	0	0	0.33849	0	0	0.15026	0	0	0	0	0	0.00107	0	0	0	0	1.30717	0.00836	8.89726	0	0	0.00199	0.00331	0	0	0	0	0	0.00057	0	0.0089	0	0	0.06	0	1.07892	0	1.21343	0	0	0	1.39723	0	0	0	0	0	0	0.00413	0	0.00731	0	0.00096	0	0	0	0.40181	0	0	0	0	0.00062	0	0	0.5473	0	0	0	0	0	0	0	0	0	0	0	0	0.01099	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0	0	0	0	0	0	0	0	0	0.00584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14281	0	0	0	0	0	0	0	0.12591	0	0.06545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0.0022	0	0	0	0.00679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0	0.00548	0.00929	0	0	0.88574	4.88214	0	0	0	0	0	0	0	0.00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26052	0	0	0	0	0	0	0.00916	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0	0	0.00629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131	0	0	0	0	0	0.00425	0.00862	0	0	0	0	0	0	0	0	0	0	0	0.00297	0	0	0	0	0	0	0	0	0	0	0	0	2.11119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02633	0	0	0	0	0	0	0	0	0	2.21752	0	0.00018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1092	0	0	0	0	0	0	0	0	0	0.00273	0	0	0	0.00477	0	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0.00967	0.01589	0	0	0.00546	0.00081	0	0	0	0	0	0	0	0.00925	0	0	0	0	0	0	0	0	0	0	0	0	1.04349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83682	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii	0	0	0	0	0	0	0	0	0	0.00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144	0	0	0	0	0	0	0	0	0	0	0.33428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	4.81465	0	2.13912	0	0	0	0.54737	0	0	0	0	0	0	0	0	0	0.83855	0	0	0	0.00109	0.15715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04971	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	0	0	0	0	0	0	0	0	0	0	0.05665	0	0.00176	0	0	0.06199	0	0	0	0	0	0	0.00425	0	0	0	0	0	0.16372	0	0	0	0	0.0651	0.00036	0.38786	0	0	0.0078	0	0	0	0	0	0.00311	0	0	0.08548	0	0	0.07897	0.16224	0	0	0.02174	0	0	0.01063	0	0	0	0	0.00574	0	0	0	0	0	0	0	0	0.01716	0	0	0.08498	0	0	0.07428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612	0	0	0	0	0.39381	0.00165	0.00666	0.00152
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0.02475	0	0	0	0	0	0	0	0	0	0.23341	0	0.00537	0	0	0.28521	0	0	0	0	0	0	0	0	0	0	0	0	0.53413	0	0	0	0	0	0	0	0	0.00738	0	0	0	0	0	0	0	0.00077	0.28473	0.05763	0	0	0	0.17099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0.01786	0	0.03835	0	0	0	0.05011	0	0.04481	0	0	0	0	0	0	0	0	0.09897	0	0	0	0.00053	0	0	0	0	0	0	0.03231	0	0	0	0	0	0	0	0	0	0.0085	0	0	0.03949	0	0.02169	0.01436	0	0	0	0	0	0	0	0	0	0	0	0	0.16454	0	0	0	0.03188	0	0	0	0	0	0	0	0	0	0	0.17904	0	0.00152	0.00578	0.08361	0	0	0	0	0	0	0	0	0.00481	0.23045	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	0	0	0	0	0	0	0	0	0	0	0.00457	0	0.00221	0	0.0045	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0.02286	0	0	0	0	0	0.00553	0	0	0	0	0	0.00482	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0.00392	0	0	0	0.00602	0	0	0.08264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Butyribacterium_methylotrophicum	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488	0	0	0	0	0	0	0	0	0	0	0	0.14874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20362	0	0	0	0	0	0	0	0	0	0	0	0	0.01227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0.00731	0.00996	0	0	0	0	0	0	0	0.00089	0	0.01392	0	0.01871	0	0.00202	0	0	0	0	0	0	0	0.00353	0.0073	0.00515	0	0.01076	0	0.00656	0	0.00451	0	0	0.0029	0.00793	0.02525	0	0.00975	0	0	0	0	0.00917	0.00957	0	0.0424	0	0	0.01399	0	0	0.00071	0	0.03988	0.00463	0	0	0.00142	0	0	0.02709	0	0.00055	0.00271	0	0.00121	0.01366	0	0	0.00174	0.08546	0.02343	0	0	0	0	0	0	0	0.00585	0	0	0	0	4e-04	0.00122	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	0	0	0	0	0	0	0	0	0	0	0	0.00529	0	0	0	0	0	0	0	0	0	0.02174	0.00291	0	0	0	0.01234	0	0	0	0	0	0	0	0.00457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30528	0	0	0	0	0	0	0	0	0	0	0	0.01177	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_fairfieldensis	0	0	0	0	0	0	0	0	0	0	0	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01306	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266	0	0	0	0	0	0	0	0	0	0	0	0	0.74268	0	0	0	0	0	0	0	0.93357	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	0	0	0	0	0	0	0	0	0	0	0	0	0.16825	0	0	0	0	0	0	0	0	0	0.13929	0	0	0.03898	0	0	0	0	0	0	0.80921	0.03702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22216	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An100	0	0	0	0	0	0	0	0	0	0	0	0	0.00495	0	0	0	0	0	0	0	0	0.19825	0.02826	0	0	0	0	0.02387	0	0	0	0	0.04387	0.00398	0.04486	0	0	0	0.02232	0.00757	0	0.0071	0	0	0	0	0	0	0.01328	0	0	0	0	0	0	0.00939	0	0.0776	0	0	0	0.00424	0.01484	0	0	0	0	0	0	0	0	0	0.00719	0	0	0	0.0153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0.00114	0	0.00145	0	0	0	0.00168	0.01659	0.08305	0.02036	0	0.00368	0	0	0	0	0	0.03852	0	0	0	0	0	0.02188	0	0	0	0	0.01823	0.08013	0	0	0	0.01756	0.11931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632	0	0	0	0.01756	0	0	0	0.00048	0	0.03708	0	0.0162	0	0.00123	0	0	0	0	0	0	0	0.00168	0	0	0.00261	0	0.36227
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0.00879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01029	0	0	0	0	0	0	0	0	0.00516	0	0	0	0	0	0	0	0	0	0	0	0.00362
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	0	0.00117	0	0	0.77757	0	0	0	0	0	0	0.03577	0.05881	0.01364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01212	0	0	0	0.01919	0.22656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01429	0	0	0	0	0	0.0518	0	0	0	0	0	0	0	0	0.13532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07251	0	0	0	0.00654	0	0	0	0	0.00583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00579	0	0	0	0	0	0	0.0135	0	0	0	0.03299	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05847	0	0	0	0	0	0.00066	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0.78296	0	0	0	0	0	0	0	0	0	0.00333	0.0031	0	3.1645	0	0	0	0	0	0	1.72225	0	0	0	0.01282	0	0	0	0.00757	0	0	0.0088	0	0.00517	0	0	0	0.02591	0	0.00811	0	0	0	1.46016	0	0	0	0	7.60731	0.01885	0	0	3.4951	0.00904	0	0	0	0.00196	0	0	0.37765	0	0.86079	0	0	0
